File Name,Number of Speakers,Speaker Durations
5348024557509403_f686_chunk_29_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557509403_f686_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557509403_f686_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557509403_f686_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557509403_f686_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.002}"
5348024557509403_f686_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557509403_f686_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557509403_f686_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557509403_f686_chunk_9_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0005, ""SPEAKER_01"": 0.0001}"
5348024557509408_f687_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
5348024557509408_f687_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557509408_f687_chunk_11_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557509408_f687_chunk_12_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557509408_f687_chunk_13_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557509408_f687_chunk_14_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557509408_f687_chunk_15_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557509408_f687_chunk_16_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557509408_f687_chunk_17_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0018}"
5348024557509408_f687_chunk_18_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557509408_f687_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557509408_f687_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557509408_f687_chunk_3_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0015, ""SPEAKER_01"": 0.0}"
5348024557509408_f687_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557509408_f687_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0027}"
5348024557509408_f687_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557509408_f687_chunk_7_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0011, ""SPEAKER_01"": 0.0002}"
5348024557509408_f687_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557509408_f687_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557509413_f174_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557509413_f174_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.004}"
5348024557509413_f174_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0007}"
